ZipCode,StateCode,PrimaryCity,County
78012,TX,CHRISTINE,SOUTHERN
78013,TX,COMFORT,SOUTHERN
78014,TX,COTULLA,SOUTHERN
78006,TX,BOERNE,SOUTHERN
78016,TX,DEVINE,SOUTHERN
78014,TX,COTULLA,SOUTHERN
78017,TX,DILLEY,SOUTHERN
78019,TX,ENCINAL,SOUTHERN
78026,TX,JOURDANTON,SOUTHERN
78022,TX,GEORGE WEST,SOUTHERN
78023,TX,HELOTES,SOUTHERN
78025,TX,INGRAM,SOUTHERN
78025,TX,INGRAM,SOUTHERN
78028,TX,KERRVILLE,SOUTHERN
78026,TX,JOURDANTON,SOUTHERN
78027,TX,KENDALIA,SOUTHERN
78028,TX,KERRVILLE,SOUTHERN
78028,TX,KERRVILLE,SOUTHERN
78039,TX,LA COSTE,SOUTHERN
78041,TX,LAREDO,SOUTHERN
78045,TX,LAREDO,SOUTHERN
78040,TX,LAREDO,SOUTHERN
78041,TX,LAREDO,SOUTHERN
78041,TX,LAREDO,SOUTHERN
78045,TX,LAREDO,SOUTHERN
78041,TX,LAREDO,SOUTHERN
78050,TX,LEMING,SOUTHERN
78052,TX,LYTLE,SOUTHERN
78054,TX,MACDONA,SOUTHERN
78055,TX,MEDINA,SOUTHERN
78009,TX,CASTROVILLE,SOUTHERN
78057,TX,MOORE,SOUTHERN
78058,TX,MOUNTAIN HOME,SOUTHERN
78052,TX,LYTLE,SOUTHERN
78059,TX,NATALIA,SOUTHERN
78071,TX,THREE RIVERS,SOUTHERN
78061,TX,PEARSALL,SOUTHERN
78063,TX,PIPE CREEK,SOUTHERN
78064,TX,PLEASANTON,SOUTHERN
78065,TX,POTEET,SOUTHERN
78066,TX,RIO MEDINA,SOUTHERN
78067,TX,SAN YGNACIO,SOUTHERN
78069,TX,SOMERSET,SOUTHERN
78073,TX,VON ORMY,SOUTHERN
78070,TX,SPRING BRANCH,SOUTHERN
78071,TX,THREE RIVERS,SOUTHERN
78072,TX,TILDEN,SOUTHERN
78073,TX,VON ORMY,SOUTHERN
78074,TX,WARING,SOUTHERN
78008,TX,CAMPBELLTON,SOUTHERN
78076,TX,ZAPATA,SOUTHERN
78101,TX,ADKINS,SOUTHERN
78121,TX,LA VERNIA,SOUTHERN
78102,TX,BEEVILLE,SOUTHERN
78102,TX,BEEVILLE,SOUTHERN
78107,TX,BERCLAIR,SOUTHERN
78108,TX,CIBOLO,SOUTHERN
78109,TX,CONVERSE,SOUTHERN
78116,TX,GILLETT,SOUTHERN
78112,TX,ELMENDORF,SOUTHERN
78113,TX,FALLS CITY,SOUTHERN
78114,TX,FLORESVILLE,SOUTHERN
78155,TX,SEGUIN,SOUTHERN
78116,TX,GILLETT,SOUTHERN
78113,TX,FALLS CITY,SOUTHERN
78118,TX,KARNES CITY,SOUTHERN
78119,TX,KENEDY,SOUTHERN
78119,TX,KENEDY,SOUTHERN
78121,TX,LA VERNIA,SOUTHERN
78122,TX,LEESVILLE,SOUTHERN
78123,TX,MC QUEENEY,SOUTHERN
78155,TX,SEGUIN,SOUTHERN
78124,TX,MARION,SOUTHERN
78125,TX,MINERAL,SOUTHERN
78130,TX,NEW BRAUNFELS,SOUTHERN
78130,TX,NEW BRAUNFELS,SOUTHERN
78130,TX,NEW BRAUNFELS,SOUTHERN
78133,TX,CANYON LAKE,SOUTHERN
78130,TX,NEW BRAUNFELS,SOUTHERN
78140,TX,NIXON,SOUTHERN
78141,TX,NORDHEIM,SOUTHERN
78142,TX,NORMANNA,SOUTHERN
78143,TX,PANDORA,SOUTHERN
78144,TX,PANNA MARIA,SOUTHERN
78145,TX,PAWNEE,SOUTHERN
78146,TX,PETTUS,SOUTHERN
78147,TX,POTH,SOUTHERN
78150,TX,JBSA RANDOLPH,SOUTHERN
78148,TX,UNIVERSAL CITY,SOUTHERN
78151,TX,RUNGE,SOUTHERN
78152,TX,SAINT HEDWIG,SOUTHERN
78154,TX,SCHERTZ,SOUTHERN
78155,TX,SEGUIN,SOUTHERN
78155,TX,SEGUIN,SOUTHERN
78159,TX,SMILEY,SOUTHERN
78160,TX,STOCKDALE,SOUTHERN
78161,TX,SUTHERLAND SPRINGS,SOUTHERN
78162,TX,TULETA,SOUTHERN
78163,TX,BULVERDE,SOUTHERN
78070,TX,SPRING BRANCH,SOUTHERN
78164,TX,YORKTOWN,SOUTHERN
78201,TX,SAN ANTONIO,SOUTHERN
78204,TX,SAN ANTONIO,SOUTHERN
78210,TX,SAN ANTONIO,SOUTHERN
78204,TX,SAN ANTONIO,SOUTHERN
78204,TX,SAN ANTONIO,SOUTHERN
78204,TX,SAN ANTONIO,SOUTHERN
78218,TX,SAN ANTONIO,SOUTHERN
78208,TX,SAN ANTONIO,SOUTHERN
78209,TX,SAN ANTONIO,SOUTHERN
78218,TX,SAN ANTONIO,SOUTHERN
78210,TX,SAN ANTONIO,SOUTHERN
78224,TX,SAN ANTONIO,SOUTHERN
78212,TX,SAN ANTONIO,SOUTHERN
78201,TX,SAN ANTONIO,SOUTHERN
78216,TX,SAN ANTONIO,SOUTHERN
78214,TX,SAN ANTONIO,SOUTHERN
78224,TX,SAN ANTONIO,SOUTHERN
78212,TX,SAN ANTONIO,SOUTHERN
78246,TX,SAN ANTONIO,SOUTHERN
78217,TX,SAN ANTONIO,SOUTHERN
78218,TX,SAN ANTONIO,SOUTHERN
78220,TX,SAN ANTONIO,SOUTHERN
78220,TX,SAN ANTONIO,SOUTHERN
78224,TX,SAN ANTONIO,SOUTHERN
78220,TX,SAN ANTONIO,SOUTHERN
78223,TX,SAN ANTONIO,SOUTHERN
78224,TX,SAN ANTONIO,SOUTHERN
78224,TX,SAN ANTONIO,SOUTHERN
78224,TX,SAN ANTONIO,SOUTHERN
78227,TX,SAN ANTONIO,SOUTHERN
78201,TX,SAN ANTONIO,SOUTHERN
78229,TX,SAN ANTONIO,SOUTHERN
78230,TX,SAN ANTONIO,SOUTHERN
78230,TX,SAN ANTONIO,SOUTHERN
78232,TX,SAN ANTONIO,SOUTHERN
78233,TX,SAN ANTONIO,SOUTHERN
78234,TX,JBSA FT SAM HOUSTON,SOUTHERN
78218,TX,SAN ANTONIO,SOUTHERN
78223,TX,SAN ANTONIO,SOUTHERN
78236,TX,JBSA LACKLAND,SOUTHERN
78237,TX,SAN ANTONIO,SOUTHERN
78238,TX,SAN ANTONIO,SOUTHERN
78233,TX,SAN ANTONIO,SOUTHERN
78249,TX,SAN ANTONIO,SOUTHERN
78227,TX,SAN ANTONIO,SOUTHERN
78220,TX,SAN ANTONIO,SOUTHERN
78245,TX,SAN ANTONIO,SOUTHERN
78246,TX,SAN ANTONIO,SOUTHERN
78232,TX,SAN ANTONIO,SOUTHERN
78230,TX,SAN ANTONIO,SOUTHERN
78249,TX,SAN ANTONIO,SOUTHERN
78245,TX,SAN ANTONIO,SOUTHERN
78245,TX,SAN ANTONIO,SOUTHERN
78224,TX,SAN ANTONIO,SOUTHERN
78245,TX,SAN ANTONIO,SOUTHERN
78238,TX,SAN ANTONIO,SOUTHERN
78249,TX,SAN ANTONIO,SOUTHERN
78230,TX,SAN ANTONIO,SOUTHERN
78230,TX,SAN ANTONIO,SOUTHERN
78259,TX,SAN ANTONIO,SOUTHERN
78259,TX,SAN ANTONIO,SOUTHERN
78259,TX,SAN ANTONIO,SOUTHERN
78259,TX,SAN ANTONIO,SOUTHERN
78220,TX,SAN ANTONIO,SOUTHERN
78224,TX,SAN ANTONIO,SOUTHERN
78284,TX,SAN ANTONIO,SOUTHERN
78233,TX,SAN ANTONIO,SOUTHERN
78238,TX,SAN ANTONIO,SOUTHERN
78249,TX,SAN ANTONIO,SOUTHERN
78232,TX,SAN ANTONIO,SOUTHERN
78230,TX,SAN ANTONIO,SOUTHERN
78246,TX,SAN ANTONIO,SOUTHERN
78216,TX,SAN ANTONIO,SOUTHERN
78204,TX,SAN ANTONIO,SOUTHERN
78205,TX,SAN ANTONIO,SOUTHERN
78205,TX,SAN ANTONIO,SOUTHERN
78205,TX,SAN ANTONIO,SOUTHERN
78205,TX,SAN ANTONIO,SOUTHERN
78205,TX,SAN ANTONIO,SOUTHERN
78205,TX,SAN ANTONIO,SOUTHERN
78205,TX,SAN ANTONIO,SOUTHERN
78205,TX,SAN ANTONIO,SOUTHERN
78205,TX,SAN ANTONIO,SOUTHERN
78330,TX,AGUA DULCE,SOUTHERN
78332,TX,ALICE,SOUTHERN
78332,TX,ALICE,SOUTHERN
78336,TX,ARANSAS PASS,SOUTHERN
78336,TX,ARANSAS PASS,SOUTHERN
78385,TX,SARITA,SOUTHERN
78339,TX,BANQUETE,SOUTHERN
78340,TX,BAYSIDE,SOUTHERN
78341,TX,BENAVIDES,SOUTHERN
78332,TX,ALICE,SOUTHERN
78343,TX,BISHOP,SOUTHERN
78363,TX,KINGSVILLE,SOUTHERN
78344,TX,BRUNI,SOUTHERN
78347,TX,CHAPMAN RANCH,SOUTHERN
78349,TX,CONCEPCION,SOUTHERN
78351,TX,DRISCOLL,SOUTHERN
78352,TX,EDROY,SOUTHERN
78353,TX,ENCINO,SOUTHERN
78355,TX,FALFURRIAS,SOUTHERN
78357,TX,FREER,SOUTHERN
78358,TX,FULTON,SOUTHERN
78359,TX,GREGORY,SOUTHERN
78361,TX,HEBBRONVILLE,SOUTHERN
78361,TX,HEBBRONVILLE,SOUTHERN
78362,TX,INGLESIDE,SOUTHERN
78363,TX,KINGSVILLE,SOUTHERN
78363,TX,KINGSVILLE,SOUTHERN
78363,TX,KINGSVILLE,SOUTHERN
78368,TX,MATHIS,SOUTHERN
78344,TX,BRUNI,SOUTHERN
78370,TX,ODEM,SOUTHERN
78371,TX,OILTON,SOUTHERN
78372,TX,ORANGE GROVE,SOUTHERN
78373,TX,PORT ARANSAS,SOUTHERN
78374,TX,PORTLAND,SOUTHERN
78375,TX,PREMONT,SOUTHERN
78376,TX,REALITOS,SOUTHERN
78377,TX,REFUGIO,SOUTHERN
78379,TX,RIVIERA,SOUTHERN
78380,TX,ROBSTOWN,SOUTHERN
78382,TX,ROCKPORT,SOUTHERN
78382,TX,ROCKPORT,SOUTHERN
78372,TX,ORANGE GROVE,SOUTHERN
78383,TX,SANDIA,SOUTHERN
78332,TX,ALICE,SOUTHERN
78384,TX,SAN DIEGO,SOUTHERN
78385,TX,SARITA,SOUTHERN
78387,TX,SINTON,SOUTHERN
78389,TX,SKIDMORE,SOUTHERN
78374,TX,PORTLAND,SOUTHERN
78390,TX,TAFT,SOUTHERN
78391,TX,TYNAN,SOUTHERN
78393,TX,WOODSBORO,SOUTHERN
78401,TX,CORPUS CHRISTI,SOUTHERN
78401,TX,CORPUS CHRISTI,SOUTHERN
78401,TX,CORPUS CHRISTI,SOUTHERN
78404,TX,CORPUS CHRISTI,SOUTHERN
78415,TX,CORPUS CHRISTI,SOUTHERN
78410,TX,CORPUS CHRISTI,SOUTHERN
78401,TX,CORPUS CHRISTI,SOUTHERN
78401,TX,CORPUS CHRISTI,SOUTHERN
78410,TX,CORPUS CHRISTI,SOUTHERN
78410,TX,CORPUS CHRISTI,SOUTHERN
78411,TX,CORPUS CHRISTI,SOUTHERN
78411,TX,CORPUS CHRISTI,SOUTHERN
78413,TX,CORPUS CHRISTI,SOUTHERN
78412,TX,CORPUS CHRISTI,SOUTHERN
78415,TX,CORPUS CHRISTI,SOUTHERN
78415,TX,CORPUS CHRISTI,SOUTHERN
78415,TX,CORPUS CHRISTI,SOUTHERN
78418,TX,CORPUS CHRISTI,SOUTHERN
78410,TX,CORPUS CHRISTI,SOUTHERN
78413,TX,CORPUS CHRISTI,SOUTHERN
78410,TX,CORPUS CHRISTI,SOUTHERN
78404,TX,CORPUS CHRISTI,SOUTHERN
78405,TX,CORPUS CHRISTI,SOUTHERN
78411,TX,CORPUS CHRISTI,SOUTHERN
78415,TX,CORPUS CHRISTI,SOUTHERN
78412,TX,CORPUS CHRISTI,SOUTHERN
78469,TX,CORPUS CHRISTI,SOUTHERN
78418,TX,CORPUS CHRISTI,SOUTHERN
78501,TX,MCALLEN,SOUTHERN
78501,TX,MCALLEN,SOUTHERN
78501,TX,MCALLEN,SOUTHERN
78504,TX,MCALLEN,SOUTHERN
78501,TX,MCALLEN,SOUTHERN
78501,TX,MCALLEN,SOUTHERN
78516,TX,ALAMO,SOUTHERN
78520,TX,BROWNSVILLE,SOUTHERN
78520,TX,BROWNSVILLE,SOUTHERN
78520,TX,BROWNSVILLE,SOUTHERN
78520,TX,BROWNSVILLE,SOUTHERN
78520,TX,BROWNSVILLE,SOUTHERN
78521,TX,BROWNSVILLE,SOUTHERN
78535,TX,COMBES,SOUTHERN
78536,TX,DELMITA,SOUTHERN
78537,TX,DONNA,SOUTHERN
78538,TX,EDCOUCH,SOUTHERN
78543,TX,ELSA,SOUTHERN
78539,TX,EDINBURG,SOUTHERN
78539,TX,EDINBURG,SOUTHERN
78539,TX,EDINBURG,SOUTHERN
78539,TX,EDINBURG,SOUTHERN
78543,TX,ELSA,SOUTHERN
78545,TX,FALCON HEIGHTS,SOUTHERN
78547,TX,GARCIASVILLE,SOUTHERN
78548,TX,GRULLA,SOUTHERN
78549,TX,HARGILL,SOUTHERN
78550,TX,HARLINGEN,SOUTHERN
78550,TX,HARLINGEN,SOUTHERN
78550,TX,HARLINGEN,SOUTHERN
78550,TX,HARLINGEN,SOUTHERN
78557,TX,HIDALGO,SOUTHERN
78558,TX,LA BLANCA,SOUTHERN
78559,TX,LA FERIA,SOUTHERN
78560,TX,LA JOYA,SOUTHERN
78572,TX,MISSION,SOUTHERN
78561,TX,LASARA,SOUTHERN
78562,TX,LA VILLA,SOUTHERN
78563,TX,LINN,SOUTHERN
78564,TX,LOPENO,SOUTHERN
78565,TX,LOS EBANOS,SOUTHERN
78566,TX,LOS FRESNOS,SOUTHERN
78586,TX,SAN BENITO,SOUTHERN
78567,TX,LOS INDIOS,SOUTHERN
78568,TX,LOZANO,SOUTHERN
78569,TX,LYFORD,SOUTHERN
78580,TX,RAYMONDVILLE,SOUTHERN
78570,TX,MERCEDES,SOUTHERN
78572,TX,MISSION,SOUTHERN
78572,TX,MISSION,SOUTHERN
78572,TX,MISSION,SOUTHERN
78520,TX,BROWNSVILLE,SOUTHERN
78575,TX,OLMITO,SOUTHERN
78572,TX,MISSION,SOUTHERN
78576,TX,PENITAS,SOUTHERN
78501,TX,MCALLEN,SOUTHERN
78577,TX,PHARR,SOUTHERN
78578,TX,PORT ISABEL,SOUTHERN
78579,TX,PROGRESO,SOUTHERN
78580,TX,RAYMONDVILLE,SOUTHERN
78582,TX,RIO GRANDE CITY,SOUTHERN
78583,TX,RIO HONDO,SOUTHERN
78586,TX,SAN BENITO,SOUTHERN
78584,TX,ROMA,SOUTHERN
78585,TX,SALINENO,SOUTHERN
78586,TX,SAN BENITO,SOUTHERN
78536,TX,DELMITA,SOUTHERN
78589,TX,SAN JUAN,SOUTHERN
78590,TX,SAN PERLITA,SOUTHERN
78591,TX,SANTA ELENA,SOUTHERN
78592,TX,SANTA MARIA,SOUTHERN
78580,TX,RAYMONDVILLE,SOUTHERN
78593,TX,SANTA ROSA,SOUTHERN
78594,TX,SEBASTIAN,SOUTHERN
78572,TX,MISSION,SOUTHERN
78595,TX,SULLIVAN CITY,SOUTHERN
78596,TX,WESLACO,SOUTHERN
78597,TX,SOUTH PADRE ISLAND,SOUTHERN
78596,TX,WESLACO,SOUTHERN
78602,TX,BASTROP,SOUTHERN
78602,TX,BASTROP,SOUTHERN
78648,TX,LULING,SOUTHERN
78605,TX,BERTRAM,SOUTHERN
78606,TX,BLANCO,SOUTHERN
78607,TX,BLUFFTON,SOUTHERN
78605,TX,BERTRAM,SOUTHERN
78608,TX,BRIGGS,SOUTHERN
78609,TX,BUCHANAN DAM,SOUTHERN
78610,TX,BUDA,SOUTHERN
78611,TX,BURNET,SOUTHERN
78612,TX,CEDAR CREEK,SOUTHERN
78613,TX,CEDAR PARK,SOUTHERN
78614,TX,COST,SOUTHERN
78629,TX,GONZALES,SOUTHERN
78615,TX,COUPLAND,SOUTHERN
78616,TX,DALE,SOUTHERN
78617,TX,DEL VALLE,SOUTHERN
78618,TX,DOSS,SOUTHERN
78624,TX,FREDERICKSBURG,SOUTHERN
78619,TX,DRIFTWOOD,SOUTHERN
78620,TX,DRIPPING SPRINGS,SOUTHERN
78621,TX,ELGIN,SOUTHERN
78622,TX,FENTRESS,SOUTHERN
78623,TX,FISCHER,SOUTHERN
78624,TX,FREDERICKSBURG,SOUTHERN
78626,TX,GEORGETOWN,SOUTHERN
78626,TX,GEORGETOWN,SOUTHERN
78626,TX,GEORGETOWN,SOUTHERN
78629,TX,GONZALES,SOUTHERN
78613,TX,CEDAR PARK,SOUTHERN
78631,TX,HARPER,SOUTHERN
78632,TX,HARWOOD,SOUTHERN
78648,TX,LULING,SOUTHERN
78626,TX,GEORGETOWN,SOUTHERN
78634,TX,HUTTO,SOUTHERN
78635,TX,HYE,SOUTHERN
78636,TX,JOHNSON CITY,SOUTHERN
78638,TX,KINGSBURY,SOUTHERN
78648,TX,LULING,SOUTHERN
78639,TX,KINGSLAND,SOUTHERN
78640,TX,KYLE,SOUTHERN
78641,TX,LEANDER,SOUTHERN
78642,TX,LIBERTY HILL,SOUTHERN
78643,TX,LLANO,SOUTHERN
78644,TX,LOCKHART,SOUTHERN
78645,TX,JONESTOWN,SOUTHERN
78645,TX,LAGO VISTA,SOUTHERN
78641,TX,LEANDER,SOUTHERN
78648,TX,LULING,SOUTHERN
78650,TX,MC DADE,SOUTHERN
78651,TX,MC NEIL,SOUTHERN
78652,TX,MANCHACA,SOUTHERN
78653,TX,MANOR,SOUTHERN
78654,TX,MARBLE FALLS,SOUTHERN
78655,TX,MARTINDALE,SOUTHERN
78656,TX,MAXWELL,SOUTHERN
78657,TX,HORSESHOE BAY,SOUTHERN
78629,TX,GONZALES,SOUTHERN
78659,TX,PAIGE,SOUTHERN
78660,TX,PFLUGERVILLE,SOUTHERN
78661,TX,PRAIRIE LEA,SOUTHERN
78662,TX,RED ROCK,SOUTHERN
78663,TX,ROUND MOUNTAIN,SOUTHERN
78664,TX,ROUND ROCK,SOUTHERN
78664,TX,ROUND ROCK,SOUTHERN
78666,TX,SAN MARCOS,SOUTHERN
78666,TX,SAN MARCOS,SOUTHERN
78669,TX,SPICEWOOD,SOUTHERN
78670,TX,STAPLES,SOUTHERN
78636,TX,JOHNSON CITY,SOUTHERN
78671,TX,STONEWALL,SOUTHERN
78607,TX,BLUFFTON,SOUTHERN
78672,TX,TOW,SOUTHERN
78673,TX,WALBURG,SOUTHERN
78674,TX,WEIR,SOUTHERN
78624,TX,FREDERICKSBURG,SOUTHERN
78676,TX,WIMBERLEY,SOUTHERN
78629,TX,GONZALES,SOUTHERN
78681,TX,ROUND ROCK,SOUTHERN
78681,TX,ROUND ROCK,SOUTHERN
78664,TX,ROUND ROCK,SOUTHERN
78660,TX,PFLUGERVILLE,SOUTHERN
78744,TX,AUSTIN,SOUTHERN
78744,TX,AUSTIN,SOUTHERN
78705,TX,AUSTIN,SOUTHERN
78704,TX,AUSTIN,SOUTHERN
78757,TX,AUSTIN,SOUTHERN
78758,TX,AUSTIN,SOUTHERN
78749,TX,AUSTIN,SOUTHERN
78701,TX,AUSTIN,SOUTHERN
78710,TX,AUSTIN,SOUTHERN
78745,TX,AUSTIN,SOUTHERN
78746,TX,AUSTIN,SOUTHERN
78729,TX,AUSTIN,SOUTHERN
78758,TX,AUSTIN,SOUTHERN
78744,TX,AUSTIN,SOUTHERN
78759,TX,AUSTIN,SOUTHERN
78752,TX,AUSTIN,SOUTHERN
78752,TX,AUSTIN,SOUTHERN
78752,TX,AUSTIN,SOUTHERN
78752,TX,AUSTIN,SOUTHERN
78752,TX,AUSTIN,SOUTHERN
78759,TX,AUSTIN,SOUTHERN
78758,TX,AUSTIN,SOUTHERN
78758,TX,AUSTIN,SOUTHERN
78729,TX,AUSTIN,SOUTHERN
78731,TX,AUSTIN,SOUTHERN
78731,TX,AUSTIN,SOUTHERN
78734,TX,LAKEWAY,SOUTHERN
78734,TX,LAKEWAY,SOUTHERN
78734,TX,LAKEWAY,SOUTHERN
78749,TX,AUSTIN,SOUTHERN
78749,TX,AUSTIN,SOUTHERN
78749,TX,AUSTIN,SOUTHERN
78734,TX,LAKEWAY,SOUTHERN
78749,TX,AUSTIN,SOUTHERN
78744,TX,AUSTIN,SOUTHERN
78744,TX,AUSTIN,SOUTHERN
78744,TX,AUSTIN,SOUTHERN
78745,TX,AUSTIN,SOUTHERN
78704,TX,AUSTIN,SOUTHERN
78745,TX,AUSTIN,SOUTHERN
78745,TX,AUSTIN,SOUTHERN
78749,TX,AUSTIN,SOUTHERN
78759,TX,AUSTIN,SOUTHERN
78705,TX,AUSTIN,SOUTHERN
78752,TX,AUSTIN,SOUTHERN
78758,TX,AUSTIN,SOUTHERN
78752,TX,AUSTIN,SOUTHERN
78731,TX,AUSTIN,SOUTHERN
78757,TX,AUSTIN,SOUTHERN
78757,TX,AUSTIN,SOUTHERN
78758,TX,AUSTIN,SOUTHERN
78759,TX,AUSTIN,SOUTHERN
78744,TX,AUSTIN,SOUTHERN
78752,TX,AUSTIN,SOUTHERN
78744,TX,AUSTIN,SOUTHERN
78703,TX,AUSTIN,SOUTHERN
78704,TX,AUSTIN,SOUTHERN
78757,TX,AUSTIN,SOUTHERN
78757,TX,AUSTIN,SOUTHERN
78701,TX,AUSTIN,SOUTHERN
78701,TX,AUSTIN,SOUTHERN
78801,TX,UVALDE,SOUTHERN
78801,TX,UVALDE,SOUTHERN
78827,TX,ASHERTON,SOUTHERN
78828,TX,BARKSDALE,SOUTHERN
78829,TX,BATESVILLE,SOUTHERN
78830,TX,BIG WELLS,SOUTHERN
78832,TX,BRACKETTVILLE,SOUTHERN
78833,TX,CAMP WOOD,SOUTHERN
78834,TX,CARRIZO SPRINGS,SOUTHERN
78837,TX,COMSTOCK,SOUTHERN
78838,TX,CONCAN,SOUTHERN
78839,TX,CRYSTAL CITY,SOUTHERN
78840,TX,DEL RIO,SOUTHERN
78840,TX,DEL RIO,SOUTHERN
78840,TX,DEL RIO,SOUTHERN
78850,TX,D HANIS,SOUTHERN
78840,TX,DEL RIO,SOUTHERN
78852,TX,EAGLE PASS,SOUTHERN
78852,TX,EAGLE PASS,SOUTHERN
78860,TX,EL INDIO,SOUTHERN
78861,TX,HONDO,SOUTHERN
78870,TX,KNIPPA,SOUTHERN
78871,TX,LANGTRY,SOUTHERN
78872,TX,LA PRYOR,SOUTHERN
78873,TX,LEAKEY,SOUTHERN
78877,TX,QUEMADO,SOUTHERN
78879,TX,RIO FRIO,SOUTHERN
78880,TX,ROCKSPRINGS,SOUTHERN
78881,TX,SABINAL,SOUTHERN
78883,TX,TARPLEY,SOUTHERN
78884,TX,UTOPIA,SOUTHERN
78885,TX,VANDERPOOL,SOUTHERN
78886,TX,YANCEY,SOUTHERN
78931,TX,BLEIBLERVILLE,SOUTHERN
78932,TX,CARMINE,SOUTHERN
78933,TX,CAT SPRING,SOUTHERN
78934,TX,COLUMBUS,SOUTHERN
78934,TX,COLUMBUS,SOUTHERN
78938,TX,ELLINGER,SOUTHERN
78940,TX,FAYETTEVILLE,SOUTHERN
78941,TX,FLATONIA,SOUTHERN
78942,TX,GIDDINGS,SOUTHERN
78934,TX,COLUMBUS,SOUTHERN
78944,TX,INDUSTRY,SOUTHERN
78945,TX,LA GRANGE,SOUTHERN
78932,TX,CARMINE,SOUTHERN
78946,TX,LEDBETTER,SOUTHERN
78947,TX,LEXINGTON,SOUTHERN
78942,TX,GIDDINGS,SOUTHERN
78948,TX,LINCOLN,SOUTHERN
78941,TX,FLATONIA,SOUTHERN
78950,TX,NEW ULM,SOUTHERN
78956,TX,SCHULENBURG,SOUTHERN
78952,TX,PLUM,SOUTHERN
78953,TX,ROSANKY,SOUTHERN
78954,TX,ROUND TOP,SOUTHERN
78956,TX,SCHULENBURG,SOUTHERN
78957,TX,SMITHVILLE,SOUTHERN
78959,TX,WAELDER,SOUTHERN
78960,TX,WARDA,SOUTHERN
78954,TX,ROUND TOP,SOUTHERN
78962,TX,WEIMAR,SOUTHERN
78945,TX,LA GRANGE,SOUTHERN
78952,TX,PLUM,SOUTHERN
79001,TX,ADRIAN,SOUTHERN
79079,TX,SHAMROCK,SOUTHERN
79003,TX,ALLISON,SOUTHERN
79005,TX,BOOKER,SOUTHERN
79007,TX,BORGER,SOUTHERN
79007,TX,BORGER,SOUTHERN
79009,TX,BOVINA,SOUTHERN
79010,TX,BOYS RANCH,SOUTHERN
79092,TX,VEGA,SOUTHERN
79011,TX,BRISCOE,SOUTHERN
79059,TX,MIAMI,SOUTHERN
79012,TX,BUSHLAND,SOUTHERN
79013,TX,CACTUS,SOUTHERN
79014,TX,CANADIAN,SOUTHERN
79015,TX,CANYON,SOUTHERN
79018,TX,CHANNING,SOUTHERN
79019,TX,CLAUDE,SOUTHERN
79021,TX,COTTON CENTER,SOUTHERN
79022,TX,DALHART,SOUTHERN
79024,TX,DARROUZETT,SOUTHERN
79025,TX,DAWN,SOUTHERN
79027,TX,DIMMITT,SOUTHERN
79029,TX,DUMAS,SOUTHERN
79031,TX,EARTH,SOUTHERN
79032,TX,EDMONSON,SOUTHERN
79033,TX,FARNSWORTH,SOUTHERN
79034,TX,FOLLETT,SOUTHERN
79035,TX,FRIONA,SOUTHERN
79036,TX,FRITCH,SOUTHERN
79039,TX,GROOM,SOUTHERN
79040,TX,GRUVER,SOUTHERN
79041,TX,HALE CENTER,SOUTHERN
79072,TX,PLAINVIEW,SOUTHERN
79042,TX,HAPPY,SOUTHERN
79043,TX,HART,SOUTHERN
79029,TX,DUMAS,SOUTHERN
79044,TX,HARTLEY,SOUTHERN
79045,TX,HEREFORD,SOUTHERN
79046,TX,HIGGINS,SOUTHERN
79052,TX,KRESS,SOUTHERN
79072,TX,PLAINVIEW,SOUTHERN
79053,TX,LAZBUDDIE,SOUTHERN
79054,TX,LEFORS,SOUTHERN
79014,TX,CANADIAN,SOUTHERN
79056,TX,LIPSCOMB,SOUTHERN
79057,TX,MCLEAN,SOUTHERN
79018,TX,CHANNING,SOUTHERN
79059,TX,MIAMI,SOUTHERN
79061,TX,MOBEETIE,SOUTHERN
79096,TX,WHEELER,SOUTHERN
79062,TX,MORSE,SOUTHERN
79081,TX,SPEARMAN,SOUTHERN
79027,TX,DIMMITT,SOUTHERN
79063,TX,NAZARETH,SOUTHERN
79064,TX,OLTON,SOUTHERN
79065,TX,PAMPA,SOUTHERN
79065,TX,PAMPA,SOUTHERN
79068,TX,PANHANDLE,SOUTHERN
79070,TX,PERRYTON,SOUTHERN
79072,TX,PLAINVIEW,SOUTHERN
79072,TX,PLAINVIEW,SOUTHERN
79078,TX,SANFORD,SOUTHERN
79079,TX,SHAMROCK,SOUTHERN
79065,TX,PAMPA,SOUTHERN
79080,TX,SKELLYTOWN,SOUTHERN
79081,TX,SPEARMAN,SOUTHERN
79043,TX,HART,SOUTHERN
79082,TX,SPRINGLAKE,SOUTHERN
79083,TX,STINNETT,SOUTHERN
79084,TX,STRATFORD,SOUTHERN
79035,TX,FRIONA,SOUTHERN
79086,TX,SUNRAY,SOUTHERN
79087,TX,TEXLINE,SOUTHERN
79088,TX,TULIA,SOUTHERN
79091,TX,UMBARGER,SOUTHERN
79092,TX,VEGA,SOUTHERN
79033,TX,FARNSWORTH,SOUTHERN
79042,TX,HAPPY,SOUTHERN
79094,TX,WAYSIDE,SOUTHERN
79095,TX,WELLINGTON,SOUTHERN
79096,TX,WHEELER,SOUTHERN
79097,TX,WHITE DEER,SOUTHERN
79098,TX,WILDORADO,SOUTHERN
79120,TX,AMARILLO,SOUTHERN
79120,TX,AMARILLO,SOUTHERN
79120,TX,AMARILLO,SOUTHERN
